"","date","block","plot","old_id","rep","t_num","g_ht","y_ht","max_ht","y_pct","clip_id","d_sub2","clip"
"5098","8/2/2019",1,"CT","CL3",1,3,10,NA,NA,NA,"PU1",8,"PU"
"5099","8/2/2019",1,"CT","CL3",2,4,9.5,NA,NA,NA,"PU1",8,"PU"
"5100","8/2/2019",1,"CT","CL3",3,1,4.5,NA,NA,NA,"PU1",8,"PU"
"5101","8/2/2019",1,"CT","CL3",4,2,6,NA,NA,NA,"PU1",8,"PU"
"5102","8/2/2019",1,"CT","CL3",5,4,8,NA,NA,NA,"PU1",8,"PU"
"5103","8/2/2019",1,"CT","CL3",6,2,6.5,NA,NA,NA,"PU1",8,"PU"
"5104","8/2/2019",1,"CT","CL4",1,3,10,NA,NA,NA,"PU2",8,"PU"
"5105","8/2/2019",1,"CT","CL4",2,2,9,NA,NA,NA,"PU2",8,"PU"
"5106","8/2/2019",1,"CT","CL4",3,4,11.5,NA,NA,NA,"PU2",8,"PU"
"5107","8/2/2019",1,"CT","CL4",4,2,12.5,NA,NA,NA,"PU2",8,"PU"
"5108","8/2/2019",1,"CT","CL4",5,3,13,NA,NA,NA,"PU2",8,"PU"
"5109","8/2/2019",1,"CT","CL4",6,3,8.5,NA,NA,NA,"PU2",8,"PU"
"5110","8/2/2019",1,"CT","CT1",1,3,13.5,NA,NA,NA,"CT1",8,"CT"
"5111","8/2/2019",1,"CT","CT1",2,3,12.5,NA,NA,NA,"CT1",8,"CT"
"5112","8/2/2019",1,"CT","CT1",3,3,14.5,NA,NA,NA,"CT1",8,"CT"
"5113","8/2/2019",1,"CT","CT1",4,3,9,NA,NA,NA,"CT1",8,"CT"
"5114","8/2/2019",1,"CT","CT1",5,4,9.5,NA,NA,NA,"CT1",8,"CT"
"5115","8/2/2019",1,"CT","CT1",6,3,12,NA,NA,NA,"CT1",8,"CT"
"5116","8/2/2019",1,"CT","CT2",1,4,20,NA,NA,NA,"CT2",8,"CT"
"5117","8/2/2019",1,"CT","CT2",2,3,18,NA,NA,NA,"CT2",8,"CT"
"5118","8/2/2019",1,"CT","CT2",3,3,22,NA,NA,NA,"CT2",8,"CT"
"5119","8/2/2019",1,"CT","CT2",4,4,16,NA,NA,NA,"CT2",8,"CT"
"5120","8/2/2019",1,"CT","CT2",5,3,17.5,NA,NA,NA,"CT2",8,"CT"
"5121","8/2/2019",1,"CT","CT2",6,3,13,NA,NA,NA,"CT2",8,"CT"
"5122","8/2/2019",1,"F10","CL1",1,2,12,NA,NA,NA,"PU1",8,"PU"
"5123","8/2/2019",1,"F10","CL1",2,2,9.5,NA,NA,NA,"PU1",8,"PU"
"5124","8/2/2019",1,"F10","CL1",3,2,1,NA,NA,NA,"PU1",8,"PU"
"5125","8/2/2019",1,"F10","CL1",4,2,8,NA,NA,NA,"PU1",8,"PU"
"5126","8/2/2019",1,"F10","CL1",5,3,14,NA,NA,NA,"PU1",8,"PU"
"5127","8/2/2019",1,"F10","CL1",6,3,8.5,NA,NA,NA,"PU1",8,"PU"
"5128","8/2/2019",1,"F10","CL2",1,3,12,NA,NA,NA,"PU2",8,"PU"
"5129","8/2/2019",1,"F10","CL2",2,2,11,NA,NA,NA,"PU2",8,"PU"
"5130","8/2/2019",1,"F10","CL2",3,3,11,NA,NA,NA,"PU2",8,"PU"
"5131","8/2/2019",1,"F10","CL2",4,2,10.5,NA,NA,NA,"PU2",8,"PU"
"5132","8/2/2019",1,"F10","CL2",5,3,14,NA,NA,NA,"PU2",8,"PU"
"5133","8/2/2019",1,"F10","CL2",6,2,7,NA,NA,NA,"PU2",8,"PU"
"5134","8/2/2019",1,"F10","CL3",1,1,7,NA,NA,NA,"PR1",8,"PR"
"5135","8/2/2019",1,"F10","CL3",2,3,8.5,NA,NA,NA,"PR1",8,"PR"
"5136","8/2/2019",1,"F10","CL3",3,2,6,NA,NA,NA,"PR1",8,"PR"
"5137","8/2/2019",1,"F10","CL3",4,2,4.5,NA,NA,NA,"PR1",8,"PR"
"5138","8/2/2019",1,"F10","CL3",5,4,5,NA,NA,NA,"PR1",8,"PR"
"5139","8/2/2019",1,"F10","CL3",6,2,2.5,NA,NA,NA,"PR1",8,"PR"
"5140","8/2/2019",1,"F10","CL4",1,1,1,NA,NA,NA,"PR2",8,"PR"
"5141","8/2/2019",1,"F10","CL4",2,2,2.5,NA,NA,NA,"PR2",8,"PR"
"5142","8/2/2019",1,"F10","CL4",3,3,3,NA,NA,NA,"PR2",8,"PR"
"5143","8/2/2019",1,"F10","CL4",4,6,1,NA,NA,NA,"PR2",8,"PR"
"5144","8/2/2019",1,"F10","CL4",5,3,8,NA,NA,NA,"PR2",8,"PR"
"5145","8/2/2019",1,"F10","CL4",6,1,1.5,NA,NA,NA,"PR2",8,"PR"
"5146","8/2/2019",1,"F10","CT1",1,4,13.5,NA,NA,NA,"CT1",8,"CT"
"5147","8/2/2019",1,"F10","CT1",2,4,21.5,NA,NA,NA,"CT1",8,"CT"
"5148","8/2/2019",1,"F10","CT1",3,3,11,NA,NA,NA,"CT1",8,"CT"
"5149","8/2/2019",1,"F10","CT1",4,2,11.5,NA,NA,NA,"CT1",8,"CT"
"5150","8/2/2019",1,"F10","CT1",5,3,17,NA,NA,NA,"CT1",8,"CT"
"5151","8/2/2019",1,"F10","CT1",6,NA,NA,NA,NA,NA,"CT1",8,"CT"
"5152","8/2/2019",1,"F10","CT2",1,2,8,NA,NA,NA,"CT2",8,"CT"
"5153","8/2/2019",1,"F10","CT2",2,NA,NA,NA,NA,NA,"CT2",8,"CT"
"5154","8/2/2019",1,"F10","CT2",3,4,12.5,NA,NA,NA,"CT2",8,"CT"
"5155","8/2/2019",1,"F10","CT2",4,3,6,NA,NA,NA,"CT2",8,"CT"
"5156","8/2/2019",1,"F10","CT2",5,2,5,NA,NA,NA,"CT2",8,"CT"
"5157","8/2/2019",1,"F10","CT2",6,3,10.5,NA,NA,NA,"CT2",8,"CT"
"5158","8/2/2019",1,"F2","CL1",1,3,1.5,NA,NA,NA,"PU1",8,"PU"
"5159","8/2/2019",1,"F2","CL1",2,3,11,NA,NA,NA,"PU1",8,"PU"
"5160","8/2/2019",1,"F2","CL1",3,4,8.5,NA,NA,NA,"PU1",8,"PU"
"5161","8/2/2019",1,"F2","CL1",4,3,7,NA,NA,NA,"PU1",8,"PU"
"5162","8/2/2019",1,"F2","CL1",5,2,10,NA,NA,NA,"PU1",8,"PU"
"5163","8/2/2019",1,"F2","CL1",6,3,11.5,NA,NA,NA,"PU1",8,"PU"
"5164","8/2/2019",1,"F2","CL2",1,2,7.5,NA,NA,NA,"PU2",8,"PU"
"5165","8/2/2019",1,"F2","CL2",2,1,18,NA,NA,NA,"PU2",8,"PU"
"5166","8/2/2019",1,"F2","CL2",3,2,7.5,NA,NA,NA,"PU2",8,"PU"
"5167","8/2/2019",1,"F2","CL2",4,4,8,NA,NA,NA,"PU2",8,"PU"
"5168","8/2/2019",1,"F2","CL2",5,3,4,NA,NA,NA,"PU2",8,"PU"
"5169","8/2/2019",1,"F2","CL2",6,4,5,NA,NA,NA,"PU2",8,"PU"
"5170","8/2/2019",1,"F2","CL3",1,3,3,NA,NA,NA,"PR1",8,"PR"
"5171","8/2/2019",1,"F2","CL3",2,2,4,NA,NA,NA,"PR1",8,"PR"
"5172","8/2/2019",1,"F2","CL3",3,3,6,NA,NA,NA,"PR1",8,"PR"
"5173","8/2/2019",1,"F2","CL3",4,2,7,NA,NA,NA,"PR1",8,"PR"
"5174","8/2/2019",1,"F2","CL3",5,2,7,NA,NA,NA,"PR1",8,"PR"
"5175","8/2/2019",1,"F2","CL3",6,2,5,NA,NA,NA,"PR1",8,"PR"
"5176","8/2/2019",1,"F2","CL4",1,2,6,NA,NA,NA,"PR2",8,"PR"
"5177","8/2/2019",1,"F2","CL4",2,2,6.5,NA,NA,NA,"PR2",8,"PR"
"5178","8/2/2019",1,"F2","CL4",3,2,9.5,NA,NA,NA,"PR2",8,"PR"
"5179","8/2/2019",1,"F2","CL4",4,2,8.5,NA,NA,NA,"PR2",8,"PR"
"5180","8/2/2019",1,"F2","CL4",5,2,8,NA,NA,NA,"PR2",8,"PR"
"5181","8/2/2019",1,"F2","CL4",6,2,6,NA,NA,NA,"PR2",8,"PR"
"5182","8/2/2019",1,"F2","CT1",1,3,29.5,NA,NA,NA,"CT1",8,"CT"
"5183","8/2/2019",1,"F2","CT1",2,3,28.5,NA,NA,NA,"CT1",8,"CT"
"5184","8/2/2019",1,"F2","CT1",3,2,16,NA,NA,NA,"CT1",8,"CT"
"5185","8/2/2019",1,"F2","CT1",4,3,18,NA,NA,NA,"CT1",8,"CT"
"5186","8/2/2019",1,"F2","CT1",5,4,14.5,NA,NA,NA,"CT1",8,"CT"
"5187","8/2/2019",1,"F2","CT1",6,2,11,NA,NA,NA,"CT1",8,"CT"
"5188","8/2/2019",1,"F2","CT2",1,3,9,NA,NA,NA,"CT2",8,"CT"
"5189","8/2/2019",1,"F2","CT2",2,3,8,NA,NA,NA,"CT2",8,"CT"
"5190","8/2/2019",1,"F2","CT2",3,3,14,NA,NA,NA,"CT2",8,"CT"
"5191","8/2/2019",1,"F2","CT2",4,2,15,NA,NA,NA,"CT2",8,"CT"
"5192","8/2/2019",1,"F2","CT2",5,3,15,NA,NA,NA,"CT2",8,"CT"
"5193","8/2/2019",1,"F2","CT2",6,2,9.5,NA,NA,NA,"CT2",8,"CT"
"5194","8/2/2019",1,"F5","CL1",1,2,10,NA,NA,NA,"PU1",8,"PU"
"5195","8/2/2019",1,"F5","CL1",2,2,6,NA,NA,NA,"PU1",8,"PU"
"5196","8/2/2019",1,"F5","CL1",3,2,14,NA,NA,NA,"PU1",8,"PU"
"5197","8/2/2019",1,"F5","CL1",4,3,16,NA,NA,NA,"PU1",8,"PU"
"5198","8/2/2019",1,"F5","CL1",5,3,3,NA,NA,NA,"PU1",8,"PU"
"5199","8/2/2019",1,"F5","CL1",6,2,7.5,NA,NA,NA,"PU1",8,"PU"
"5200","8/2/2019",1,"F5","CL2",1,NA,NA,NA,NA,NA,"PU2",8,"PU"
"5201","8/2/2019",1,"F5","CL2",2,3,2.5,NA,NA,NA,"PU2",8,"PU"
"5202","8/2/2019",1,"F5","CL2",3,3,9,NA,NA,NA,"PU2",8,"PU"
"5203","8/2/2019",1,"F5","CL2",4,3,12,NA,NA,NA,"PU2",8,"PU"
"5204","8/2/2019",1,"F5","CL2",5,2,12,NA,NA,NA,"PU2",8,"PU"
"5205","8/2/2019",1,"F5","CL2",6,2,10,NA,NA,NA,"PU2",8,"PU"
"5206","8/2/2019",1,"F5","CL3",1,1,12.5,NA,NA,NA,"PR1",8,"PR"
"5207","8/2/2019",1,"F5","CL3",2,2,5.5,NA,NA,NA,"PR1",8,"PR"
"5208","8/2/2019",1,"F5","CL3",3,3,5.5,NA,NA,NA,"PR1",8,"PR"
"5209","8/2/2019",1,"F5","CL3",4,2,6,NA,NA,NA,"PR1",8,"PR"
"5210","8/2/2019",1,"F5","CL3",5,3,7.5,NA,NA,NA,"PR1",8,"PR"
"5211","8/2/2019",1,"F5","CL3",6,1,3,NA,NA,NA,"PR1",8,"PR"
"5212","8/2/2019",1,"F5","CL4",1,4,3.5,NA,NA,NA,"PR2",8,"PR"
"5213","8/2/2019",1,"F5","CL4",2,1,3.5,NA,NA,NA,"PR2",8,"PR"
"5214","8/2/2019",1,"F5","CL4",3,3,6,NA,NA,NA,"PR2",8,"PR"
"5215","8/2/2019",1,"F5","CL4",4,2,4,NA,NA,NA,"PR2",8,"PR"
"5216","8/2/2019",1,"F5","CL4",5,2,2.5,NA,NA,NA,"PR2",8,"PR"
"5217","8/2/2019",1,"F5","CL4",6,3,5,NA,NA,NA,"PR2",8,"PR"
"5218","8/2/2019",1,"F5","CT1",1,2,10,NA,NA,NA,"CT1",8,"CT"
"5219","8/2/2019",1,"F5","CT1",2,3,14,NA,NA,NA,"CT1",8,"CT"
"5220","8/2/2019",1,"F5","CT1",3,5,16.5,NA,NA,NA,"CT1",8,"CT"
"5221","8/2/2019",1,"F5","CT1",4,1,21.5,NA,NA,NA,"CT1",8,"CT"
"5222","8/2/2019",1,"F5","CT1",5,1,6,NA,NA,NA,"CT1",8,"CT"
"5223","8/2/2019",1,"F5","CT1",6,2,5,NA,NA,NA,"CT1",8,"CT"
"5224","8/2/2019",1,"F5","CT2",1,2,12,NA,NA,NA,"CT2",8,"CT"
"5225","8/2/2019",1,"F5","CT2",2,2,6,NA,NA,NA,"CT2",8,"CT"
"5226","8/2/2019",1,"F5","CT2",3,2,6.5,NA,NA,NA,"CT2",8,"CT"
"5227","8/2/2019",1,"F5","CT2",4,2,10,NA,NA,NA,"CT2",8,"CT"
"5228","8/2/2019",1,"F5","CT2",5,3,6,NA,NA,NA,"CT2",8,"CT"
"5229","8/2/2019",1,"F5","CT2",6,2,10.5,NA,NA,NA,"CT2",8,"CT"
"5230","8/2/2019",2,"CT","CL1",1,2,8,NA,NA,NA,"PR1",8,"PR"
"5231","8/2/2019",2,"CT","CL1",2,4,13,NA,NA,NA,"PR1",8,"PR"
"5232","8/2/2019",2,"CT","CL1",3,3,13,NA,NA,NA,"PR1",8,"PR"
"5233","8/2/2019",2,"CT","CL1",4,4,13.5,NA,NA,NA,"PR1",8,"PR"
"5234","8/2/2019",2,"CT","CL1",5,4,12.5,NA,NA,NA,"PR1",8,"PR"
"5235","8/2/2019",2,"CT","CL1",6,5,8,NA,NA,NA,"PR1",8,"PR"
"5236","8/2/2019",2,"CT","CL2",1,2,10.5,NA,NA,NA,"PR2",8,"PR"
"5237","8/2/2019",2,"CT","CL2",2,3,12.5,NA,NA,NA,"PR2",8,"PR"
"5238","8/2/2019",2,"CT","CL2",3,1,15,NA,NA,NA,"PR2",8,"PR"
"5239","8/2/2019",2,"CT","CL2",4,3,16.5,NA,NA,NA,"PR2",8,"PR"
"5240","8/2/2019",2,"CT","CL2",5,3,11,NA,NA,NA,"PR2",8,"PR"
"5241","8/2/2019",2,"CT","CL2",6,6,14,NA,NA,NA,"PR2",8,"PR"
"5242","8/2/2019",2,"CT","CL3",1,3,10.5,NA,NA,NA,"PU1",8,"PU"
"5243","8/2/2019",2,"CT","CL3",2,3,8.5,NA,NA,NA,"PU1",8,"PU"
"5244","8/2/2019",2,"CT","CL3",3,2,4.5,NA,NA,NA,"PU1",8,"PU"
"5245","8/2/2019",2,"CT","CL3",4,3,4,NA,NA,NA,"PU1",8,"PU"
"5246","8/2/2019",2,"CT","CL3",5,3,10,NA,NA,NA,"PU1",8,"PU"
"5247","8/2/2019",2,"CT","CL3",6,3,9,NA,NA,NA,"PU1",8,"PU"
"5248","8/2/2019",2,"CT","CL4",1,1,4,NA,NA,NA,"PU2",8,"PU"
"5249","8/2/2019",2,"CT","CL4",2,3,8,NA,NA,NA,"PU2",8,"PU"
"5250","8/2/2019",2,"CT","CL4",3,3,6.5,NA,NA,NA,"PU2",8,"PU"
"5251","8/2/2019",2,"CT","CL4",4,3,12,NA,NA,NA,"PU2",8,"PU"
"5252","8/2/2019",2,"CT","CL4",5,2,8.5,NA,NA,NA,"PU2",8,"PU"
"5253","8/2/2019",2,"CT","CL4",6,3,25,NA,NA,NA,"PU2",8,"PU"
"5254","8/2/2019",2,"CT","CT1",1,3,25,NA,NA,NA,"CT1",8,"CT"
"5255","8/2/2019",2,"CT","CT1",2,2,30,NA,NA,NA,"CT1",8,"CT"
"5256","8/2/2019",2,"CT","CT1",3,2,24.5,NA,NA,NA,"CT1",8,"CT"
"5257","8/2/2019",2,"CT","CT1",4,2,13.5,NA,NA,NA,"CT1",8,"CT"
"5258","8/2/2019",2,"CT","CT1",5,3,20,NA,NA,NA,"CT1",8,"CT"
"5259","8/2/2019",2,"CT","CT1",6,3,18,NA,NA,NA,"CT1",8,"CT"
"5260","8/2/2019",2,"CT","CT2",1,4,22,NA,NA,NA,"CT2",8,"CT"
"5261","8/2/2019",2,"CT","CT2",2,4,20,NA,NA,NA,"CT2",8,"CT"
"5262","8/2/2019",2,"CT","CT2",3,3,12,NA,NA,NA,"CT2",8,"CT"
"5263","8/2/2019",2,"CT","CT2",4,3,16,NA,NA,NA,"CT2",8,"CT"
"5264","8/2/2019",2,"CT","CT2",5,2,5.5,NA,NA,NA,"CT2",8,"CT"
"5265","8/2/2019",2,"CT","CT2",6,2,10,NA,NA,NA,"CT2",8,"CT"
"5266","8/2/2019",2,"F10","CL1",1,2,15,NA,NA,NA,"PU1",8,"PU"
"5267","8/2/2019",2,"F10","CL1",2,3,5.5,NA,NA,NA,"PU1",8,"PU"
"5268","8/2/2019",2,"F10","CL1",3,3,14,NA,NA,NA,"PU1",8,"PU"
"5269","8/2/2019",2,"F10","CL1",4,2,11,NA,NA,NA,"PU1",8,"PU"
"5270","8/2/2019",2,"F10","CL1",5,3,11.5,NA,NA,NA,"PU1",8,"PU"
"5271","8/2/2019",2,"F10","CL1",6,3,15.5,NA,NA,NA,"PU1",8,"PU"
"5272","8/2/2019",2,"F10","CL2",1,2,10,NA,NA,NA,"PR1",8,"PR"
"5273","8/2/2019",2,"F10","CL2",2,1,9,NA,NA,NA,"PR1",8,"PR"
"5274","8/2/2019",2,"F10","CL2",3,1,6,NA,NA,NA,"PR1",8,"PR"
"5275","8/2/2019",2,"F10","CL2",4,1,7,NA,NA,NA,"PR1",8,"PR"
"5276","8/2/2019",2,"F10","CL2",5,1,7,NA,NA,NA,"PR1",8,"PR"
"5277","8/2/2019",2,"F10","CL2",6,2,8,NA,NA,NA,"PR1",8,"PR"
"5278","8/2/2019",2,"F10","CL3",1,3,8,NA,NA,NA,"PR2",8,"PR"
"5279","8/2/2019",2,"F10","CL3",2,3,11,NA,NA,NA,"PR2",8,"PR"
"5280","8/2/2019",2,"F10","CL3",3,3,4,NA,NA,NA,"PR2",8,"PR"
"5281","8/2/2019",2,"F10","CL3",4,3,4,NA,NA,NA,"PR2",8,"PR"
"5282","8/2/2019",2,"F10","CL3",5,2,2,NA,NA,NA,"PR2",8,"PR"
"5283","8/2/2019",2,"F10","CL3",6,2,6,NA,NA,NA,"PR2",8,"PR"
"5284","8/2/2019",2,"F10","CL4",1,2,15,NA,NA,NA,"PU2",8,"PU"
"5285","8/2/2019",2,"F10","CL4",2,2,7,NA,NA,NA,"PU2",8,"PU"
"5286","8/2/2019",2,"F10","CL4",3,3,12.5,NA,NA,NA,"PU2",8,"PU"
"5287","8/2/2019",2,"F10","CL4",4,3,12,NA,NA,NA,"PU2",8,"PU"
"5288","8/2/2019",2,"F10","CL4",5,3,9,NA,NA,NA,"PU2",8,"PU"
"5289","8/2/2019",2,"F10","CL4",6,3,14,NA,NA,NA,"PU2",8,"PU"
"5290","8/2/2019",2,"F10","CT1",1,2,17,NA,NA,NA,"CT1",8,"CT"
"5291","8/2/2019",2,"F10","CT1",2,2,18,NA,NA,NA,"CT1",8,"CT"
"5292","8/2/2019",2,"F10","CT1",3,3,17,NA,NA,NA,"CT1",8,"CT"
"5293","8/2/2019",2,"F10","CT1",4,3,24,NA,NA,NA,"CT1",8,"CT"
"5294","8/2/2019",2,"F10","CT1",5,3,22,NA,NA,NA,"CT1",8,"CT"
"5295","8/2/2019",2,"F10","CT1",6,2,23,NA,NA,NA,"CT1",8,"CT"
"5296","8/2/2019",2,"F10","CT2",1,1,24,NA,NA,NA,"CT2",8,"CT"
"5297","8/2/2019",2,"F10","CT2",2,2,24.5,NA,NA,NA,"CT2",8,"CT"
"5298","8/2/2019",2,"F10","CT2",3,2,24,NA,NA,NA,"CT2",8,"CT"
"5299","8/2/2019",2,"F10","CT2",4,2,30.5,NA,NA,NA,"CT2",8,"CT"
"5300","8/2/2019",2,"F10","CT2",5,1,20.5,NA,NA,NA,"CT2",8,"CT"
"5301","8/2/2019",2,"F10","CT2",6,3,24,NA,NA,NA,"CT2",8,"CT"
"5302","8/2/2019",2,"F2","CL1",1,3,14,NA,NA,NA,"PU1",8,"PU"
"5303","8/2/2019",2,"F2","CL1",2,3,13,NA,NA,NA,"PU1",8,"PU"
"5304","8/2/2019",2,"F2","CL1",3,5,11,NA,NA,NA,"PU1",8,"PU"
"5305","8/2/2019",2,"F2","CL1",4,3,6.5,NA,NA,NA,"PU1",8,"PU"
"5306","8/2/2019",2,"F2","CL1",5,2,9,NA,NA,NA,"PU1",8,"PU"
"5307","8/2/2019",2,"F2","CL1",6,2,9.5,NA,NA,NA,"PU1",8,"PU"
"5308","8/2/2019",2,"F2","CL2",1,3,8,NA,NA,NA,"PU2",8,"PU"
"5309","8/2/2019",2,"F2","CL2",2,2,8,NA,NA,NA,"PU2",8,"PU"
"5310","8/2/2019",2,"F2","CL2",3,4,7,NA,NA,NA,"PU2",8,"PU"
"5311","8/2/2019",2,"F2","CL2",4,2,9,NA,NA,NA,"PU2",8,"PU"
"5312","8/2/2019",2,"F2","CL2",5,2,8,NA,NA,NA,"PU2",8,"PU"
"5313","8/2/2019",2,"F2","CL2",6,2,6,NA,NA,NA,"PU2",8,"PU"
"5314","8/2/2019",2,"F2","CL3",1,3,9,NA,NA,NA,"PR1",8,"PR"
"5315","8/2/2019",2,"F2","CL3",2,4,16,NA,NA,NA,"PR1",8,"PR"
"5316","8/2/2019",2,"F2","CL3",3,2,14,NA,NA,NA,"PR1",8,"PR"
"5317","8/2/2019",2,"F2","CL3",4,2,7,NA,NA,NA,"PR1",8,"PR"
"5318","8/2/2019",2,"F2","CL3",5,3,13,NA,NA,NA,"PR1",8,"PR"
"5319","8/2/2019",2,"F2","CL3",6,2,8,NA,NA,NA,"PR1",8,"PR"
"5320","8/2/2019",2,"F2","CL4",1,3,7,NA,NA,NA,"PR2",8,"PR"
"5321","8/2/2019",2,"F2","CL4",2,3,6,NA,NA,NA,"PR2",8,"PR"
"5322","8/2/2019",2,"F2","CL4",3,3,7.5,NA,NA,NA,"PR2",8,"PR"
"5323","8/2/2019",2,"F2","CL4",4,NA,NA,NA,NA,NA,"PR2",8,"PR"
"5324","8/2/2019",2,"F2","CL4",5,4,8.5,NA,NA,NA,"PR2",8,"PR"
"5325","8/2/2019",2,"F2","CL4",6,2,5.5,NA,NA,NA,"PR2",8,"PR"
"5326","8/2/2019",2,"F2","CT1",1,3,10,NA,NA,NA,"CT1",8,"CT"
"5327","8/2/2019",2,"F2","CT1",2,3,15,NA,NA,NA,"CT1",8,"CT"
"5328","8/2/2019",2,"F2","CT1",3,3,14,NA,NA,NA,"CT1",8,"CT"
"5329","8/2/2019",2,"F2","CT1",4,3,14,NA,NA,NA,"CT1",8,"CT"
"5330","8/2/2019",2,"F2","CT1",5,2,15,NA,NA,NA,"CT1",8,"CT"
"5331","8/2/2019",2,"F2","CT1",6,2,14.5,NA,NA,NA,"CT1",8,"CT"
"5332","8/2/2019",2,"F2","CT2",1,2,11,NA,NA,NA,"CT2",8,"CT"
"5333","8/2/2019",2,"F2","CT2",2,2,14,NA,NA,NA,"CT2",8,"CT"
"5334","8/2/2019",2,"F2","CT2",3,1,14,NA,NA,NA,"CT2",8,"CT"
"5335","8/2/2019",2,"F2","CT2",4,2,14,NA,NA,NA,"CT2",8,"CT"
"5336","8/2/2019",2,"F2","CT2",5,2,17.5,NA,NA,NA,"CT2",8,"CT"
"5337","8/2/2019",2,"F2","CT2",6,2,17,NA,NA,NA,"CT2",8,"CT"
"5338","8/2/2019",2,"F5","CL1",1,2,4,NA,NA,NA,"PU1",8,"PU"
"5339","8/2/2019",2,"F5","CL1",2,3,5.5,NA,NA,NA,"PU1",8,"PU"
"5340","8/2/2019",2,"F5","CL1",3,4,6,NA,NA,NA,"PU1",8,"PU"
"5341","8/2/2019",2,"F5","CL1",4,3,11,NA,NA,NA,"PU1",8,"PU"
"5342","8/2/2019",2,"F5","CL1",5,2,8,NA,NA,NA,"PU1",8,"PU"
"5343","8/2/2019",2,"F5","CL1",6,3,12,NA,NA,NA,"PU1",8,"PU"
"5344","8/2/2019",2,"F5","CL2",1,3,7.5,NA,NA,NA,"PU2",8,"PU"
"5345","8/2/2019",2,"F5","CL2",2,1,6,NA,NA,NA,"PU2",8,"PU"
"5346","8/2/2019",2,"F5","CL2",3,2,6.5,NA,NA,NA,"PU2",8,"PU"
"5347","8/2/2019",2,"F5","CL2",4,1,4,NA,NA,NA,"PU2",8,"PU"
"5348","8/2/2019",2,"F5","CL2",5,2,5.5,NA,NA,NA,"PU2",8,"PU"
"5349","8/2/2019",2,"F5","CL2",6,3,7,NA,NA,NA,"PU2",8,"PU"
"5350","8/2/2019",2,"F5","CL3",1,2,9,NA,NA,NA,"PR1",8,"PR"
"5351","8/2/2019",2,"F5","CL3",2,3,12,NA,NA,NA,"PR1",8,"PR"
"5352","8/2/2019",2,"F5","CL3",3,3,11,NA,NA,NA,"PR1",8,"PR"
"5353","8/2/2019",2,"F5","CL3",4,3,9,NA,NA,NA,"PR1",8,"PR"
"5354","8/2/2019",2,"F5","CL3",5,3,9,NA,NA,NA,"PR1",8,"PR"
"5355","8/2/2019",2,"F5","CL3",6,2,8,NA,NA,NA,"PR1",8,"PR"
"5356","8/2/2019",2,"F5","CL4",1,2,8.5,NA,NA,NA,"PR2",8,"PR"
"5357","8/2/2019",2,"F5","CL4",2,2,7.5,NA,NA,NA,"PR2",8,"PR"
"5358","8/2/2019",2,"F5","CL4",3,2,9,NA,NA,NA,"PR2",8,"PR"
"5359","8/2/2019",2,"F5","CL4",4,3,11,NA,NA,NA,"PR2",8,"PR"
"5360","8/2/2019",2,"F5","CL4",5,2,6,NA,NA,NA,"PR2",8,"PR"
"5361","8/2/2019",2,"F5","CL4",6,4,9,NA,NA,NA,"PR2",8,"PR"
"5362","8/2/2019",2,"F5","CT1",1,3,13,NA,NA,NA,"CT1",8,"CT"
"5363","8/2/2019",2,"F5","CT1",2,2,13,NA,NA,NA,"CT1",8,"CT"
"5364","8/2/2019",2,"F5","CT1",3,4,14,NA,NA,NA,"CT1",8,"CT"
"5365","8/2/2019",2,"F5","CT1",4,2,10.5,NA,NA,NA,"CT1",8,"CT"
"5366","8/2/2019",2,"F5","CT1",5,2,11.5,NA,NA,NA,"CT1",8,"CT"
"5367","8/2/2019",2,"F5","CT1",6,2,12,NA,NA,NA,"CT1",8,"CT"
"5368","8/2/2019",2,"F5","CT2",1,3,14,NA,NA,NA,"CT2",8,"CT"
"5369","8/2/2019",2,"F5","CT2",2,2,14.5,NA,NA,NA,"CT2",8,"CT"
"5370","8/2/2019",2,"F5","CT2",3,2,10,NA,NA,NA,"CT2",8,"CT"
"5371","8/2/2019",2,"F5","CT2",4,3,18,NA,NA,NA,"CT2",8,"CT"
"5372","8/2/2019",2,"F5","CT2",5,3,10,NA,NA,NA,"CT2",8,"CT"
"5373","8/2/2019",2,"F5","CT2",6,1,10,NA,NA,NA,"CT2",8,"CT"
"5374","8/2/2019",3,"CT","CL1",1,3,11,NA,NA,NA,"PR1",8,"PR"
"5375","8/2/2019",3,"CT","CL1",2,3,11.5,NA,NA,NA,"PR1",8,"PR"
"5376","8/2/2019",3,"CT","CL1",3,2,11,NA,NA,NA,"PR1",8,"PR"
"5377","8/2/2019",3,"CT","CL1",4,2,9.5,NA,NA,NA,"PR1",8,"PR"
"5378","8/2/2019",3,"CT","CL1",5,4,8,NA,NA,NA,"PR1",8,"PR"
"5379","8/2/2019",3,"CT","CL1",6,3,9,NA,NA,NA,"PR1",8,"PR"
"5380","8/2/2019",3,"CT","CL2",1,2,10.5,NA,NA,NA,"PU1",8,"PU"
"5381","8/2/2019",3,"CT","CL2",2,3,14,NA,NA,NA,"PU1",8,"PU"
"5382","8/2/2019",3,"CT","CL2",3,4,13.5,NA,NA,NA,"PU1",8,"PU"
"5383","8/2/2019",3,"CT","CL2",4,3,12,NA,NA,NA,"PU1",8,"PU"
